Date,FUND_TOTAL_ASSETS,FUND_NET_ASSET_VAL,TURNOVER,FUND_FLOW,TOT_RETURN_INDEX_GROSS_DVDS,FundTicker,SectorSheet
2025-08-29,12713,7563,,-165.4164,11963.47,03318136,Energy
2025-09-30,12952,7831,,-205.8551,12403.67,03318136,Energy
2025-10-31,12437,7698,,-295.2703,12208.9,03318136,Energy
2015-10-30,,,,,,BMOCALF,Energy
2015-11-30,,,,,,BMOCALF,Energy
2015-12-31,,,,,,BMOCALF,Energy
2016-01-29,,,,,,BMOCALF,Energy
2016-02-29,,,,,,BMOCALF,Energy
2016-03-31,,,,,,BMOCALF,Energy
2016-04-29,,,,,,BMOCALF,Energy
2016-05-31,,,,,,BMOCALF,Energy
2016-06-30,,,,,,BMOCALF,Energy
2016-07-29,,,,,,BMOCALF,Energy
2016-08-31,,,,,,BMOCALF,Energy
2016-09-30,,,,,,BMOCALF,Energy
2016-10-31,,,,,,BMOCALF,Energy
2016-11-30,,,,,,BMOCALF,Energy
2016-12-30,,,,,,BMOCALF,Energy
2017-01-31,,,,,,BMOCALF,Energy
2017-02-28,,,,,,BMOCALF,Energy
2017-03-31,,,,,,BMOCALF,Energy
2017-04-28,,,,,,BMOCALF,Energy
2017-05-31,,,,,,BMOCALF,Energy
2017-06-30,,,,,,BMOCALF,Energy
2017-07-31,,,,,,BMOCALF,Energy
2017-08-31,,,,,,BMOCALF,Energy
2017-09-29,,,,,,BMOCALF,Energy
2017-10-31,,,,,,BMOCALF,Energy
2017-11-30,,,,,,BMOCALF,Energy
2017-12-29,,,,,,BMOCALF,Energy
2018-01-31,,,,,,BMOCALF,Energy
2018-02-28,,,,,,BMOCALF,Energy
2018-03-30,,,,,,BMOCALF,Energy
2018-04-30,,,,,,BMOCALF,Energy
2018-05-31,,,,,,BMOCALF,Energy
2018-06-29,,,,,,BMOCALF,Energy
2018-07-31,,,,,,BMOCALF,Energy
2018-08-31,,,,,,BMOCALF,Energy
2018-09-28,,,,,,BMOCALF,Energy
2018-10-31,,,,,,BMOCALF,Energy
2018-11-30,,,,,,BMOCALF,Energy
2018-12-31,,,,,,BMOCALF,Energy
2019-01-31,,,,,,BMOCALF,Energy
2019-02-28,,,,,,BMOCALF,Energy
2019-03-29,,,,,,BMOCALF,Energy
2019-04-30,,,,,,BMOCALF,Energy
2019-05-31,,,,,,BMOCALF,Energy
2019-06-28,,,,,,BMOCALF,Energy
2019-07-31,,,,,,BMOCALF,Energy
2019-08-30,,,,,,BMOCALF,Energy
2019-09-30,,,,,,BMOCALF,Energy
2019-10-31,,,,,,BMOCALF,Energy
2019-11-29,,,,,,BMOCALF,Energy
2019-12-31,,,,,,BMOCALF,Energy
2020-01-31,,,,,,BMOCALF,Energy
2020-02-28,,,,,,BMOCALF,Energy
2020-03-31,,,,,,BMOCALF,Energy
2020-04-30,,,,,,BMOCALF,Energy
2020-05-29,,,,,,BMOCALF,Energy
2020-06-30,,,,,,BMOCALF,Energy
2020-07-31,,,,,,BMOCALF,Energy
2020-08-31,,,,,,BMOCALF,Energy
2020-09-30,,,,,,BMOCALF,Energy
2020-10-30,,,,,,BMOCALF,Energy
2020-11-30,,,,,,BMOCALF,Energy
2020-12-31,,,,,,BMOCALF,Energy
2021-01-29,,,,,,BMOCALF,Energy
2021-02-26,,,,,,BMOCALF,Energy
2021-03-31,,,,,,BMOCALF,Energy
2021-04-30,,,,,,BMOCALF,Energy
2021-05-31,,,,,,BMOCALF,Energy
2021-06-30,,,,,,BMOCALF,Energy
2021-07-30,,,,,,BMOCALF,Energy
2021-08-31,,,,,,BMOCALF,Energy
2021-09-30,,,,,,BMOCALF,Energy
2021-10-29,,,,,,BMOCALF,Energy
2021-11-30,,,,,,BMOCALF,Energy
2021-12-31,,,,,,BMOCALF,Energy
2022-01-31,,,,,,BMOCALF,Energy
2022-02-28,,,,,,BMOCALF,Energy
2022-03-31,,,,,,BMOCALF,Energy
2022-04-29,,,,,,BMOCALF,Energy
2022-05-31,,,,,,BMOCALF,Energy
2022-06-30,,,,,,BMOCALF,Energy
2022-07-29,,,,,,BMOCALF,Energy
2022-08-31,,,,,,BMOCALF,Energy
2022-09-30,,,,,,BMOCALF,Energy
2022-10-31,,,,,,BMOCALF,Energy
2022-11-30,,,,,,BMOCALF,Energy
2022-12-30,,,,,,BMOCALF,Energy
2023-01-31,,,,,,BMOCALF,Energy
2023-02-28,,,,,,BMOCALF,Energy
2023-03-31,,,,,,BMOCALF,Energy
2023-04-28,,,,,,BMOCALF,Energy
2023-05-31,,,,,,BMOCALF,Energy
2023-06-30,0.506507,10.0782,,-0.0015,10.0782,BMOCALF,Energy
2023-07-31,0.960278,10.51,,0.4143,10.51,BMOCALF,Energy
2023-08-31,1.052433,10.9075,,0.0545,10.9075,BMOCALF,Energy
2023-09-29,1.107249,11.1402,,-0.0263,11.1402,BMOCALF,Energy
2023-10-31,0.745197,11.0618,,-0.3527,11.0618,BMOCALF,Energy
2023-11-30,0.728494,10.9245,,0.0278,10.9245,BMOCALF,Energy
2023-12-29,0.755783,10.1781,,0.0092,10.1781,BMOCALF,Energy
2024-01-31,0.755783,10.1738,,0.1476,10.1738,BMOCALF,Energy
2024-02-29,0.755783,10.3152,,0.8023,10.3152,BMOCALF,Energy
2024-03-29,0.755783,11.0747,,0.118,11.0747,BMOCALF,Energy
2024-04-30,0.755783,10.9658,,0.0583,10.9658,BMOCALF,Energy
2024-05-31,0.755783,10.8713,,-0.0266,10.973301,BMOCALF,Energy
2024-06-28,0.755783,10.6512,,0.0375,10.751136,BMOCALF,Energy
2024-07-31,0.755783,10.836,,0.0504,10.93767,BMOCALF,Energy
2024-08-30,0.755783,10.5109,,0.0448,10.60952,BMOCALF,Energy
2024-09-30,0.755783,9.9784,,-0.2349,10.072024,BMOCALF,Energy
2024-10-31,0.755783,10.1944,,0.0309,10.29005,BMOCALF,Energy
2024-11-29,0.755783,10.7005,,-0.2029,10.800899,BMOCALF,Energy
2024-12-31,0.755783,10.1778,,-0.0401,10.273294,BMOCALF,Energy
2025-01-31,0.755783,10.3975,,-0.0199,10.495056,BMOCALF,Energy
2025-02-28,0.755783,10.5593,,-0.289,10.658374,BMOCALF,Energy
2025-03-31,0.755783,10.7948,,0.0143,10.896084,BMOCALF,Energy
2025-04-30,0.755783,9.1703,,0.3592,9.256341,BMOCALF,Energy
2025-05-30,0.755783,9.4065,,0.0291,9.571481,BMOCALF,Energy
2025-06-30,0.755783,9.6062,,0.5053,9.85367,BMOCALF,Energy
2025-07-31,0.755783,9.821,,0.0088,10.156524,BMOCALF,Energy
2025-08-29,0.755783,10.0343,,0.0364,10.462553,BMOCALF,Energy
2025-09-30,0.755783,10.1617,,0.1745,10.679238,BMOCALF,Energy
2025-10-31,0.755783,9.9356,,0.041,10.526775,BMOCALF,Energy
2015-10-30,68648,8349,,-3045.6514,8397.97,02312142,Energy
2015-11-30,59290,7763,,-4752.0853,7857.62,02312142,Energy
2015-12-31,46563,6885,,-5970.7595,7024.64,02312142,Energy
2016-01-29,40885,6032,,53.4695,6212.51,02312142,Energy
2016-02-29,38398,5542,,856.9813,5761.73,02312142,Energy
2016-03-31,40928,5846,,423.3278,6129.49,02312142,Energy
2016-04-29,46022,6514,,373.547,6885.43,02312142,Energy
2016-05-31,46784,6572,,339.203,6999.24,02312142,Energy
2016-06-30,44310,6408,,-1316.4275,6878.63,02312142,Energy
2016-07-29,44108,6477,,-679.7169,7004.53,02312142,Energy
2016-08-31,42175,6389,,-1321.6194,6964.04,02312142,Energy
2016-09-30,40160,6265,,-1210.2043,6884.93,02312142,Energy
2016-10-31,38847,6225,,-1067.3342,6894.67,02312142,Energy
2016-11-30,39691,6497,,-837.4674,7250.2,02312142,Energy
2016-12-30,42744,7222,,-1327.6764,8116.56,02312142,Energy
2017-01-31,42680,7229,,-106.7001,8181.42,02312142,Energy
2017-02-28,41615,7154,,-646.518,8151.76,02312142,Energy
2017-03-31,39136,6944,,-1289.7315,7969.62,02312142,Energy
2017-04-28,37599,6823,,-852.4042,7889.54,02312142,Energy
2017-05-31,34563,6463,,-1103.6978,7529.05,02312142,Energy
2017-06-30,32977,6355,,-998.9223,7463.51,02312142,Energy
2017-07-31,31900,6316,,-891.5501,7475.07,02312142,Energy
2017-08-31,29042,5870,,-625.7153,7008.15,02312142,Energy
2017-09-29,29385,6071,,-643.4024,7308.27,02312142,Energy
2017-10-31,27130,5837,,-1147.7404,7086.29,02312142,Energy
2017-11-30,24279,5404,,-890.5297,6619.37,02312142,Energy
2017-12-29,24821,5890,,-1618.9743,7276.76,02312142,Energy
2018-01-31,23945,5991,,-1348.9148,7461.7,02312142,Energy
2018-02-28,20816,5376,,-718.8661,6756.55,02312142,Energy
2018-03-30,18299,4817,,-364.7332,6115.83,02312142,Energy
2018-04-30,19626,5300,,-482.0714,6793.68,02312142,Energy
2018-05-31,19801,5494,,-543.4794,7105.03,02312142,Energy
2018-06-29,18999,5423,,-558.0262,7077.3,02312142,Energy
2018-07-31,19565,5715,,-447.3291,7523.6,02312142,Energy
2018-08-31,19250,5794,,-594.3081,7692.64,02312142,Energy
2018-09-28,18672,5718,,-328.5723,7657.64,02312142,Energy
2018-10-31,16450,5159,,-433.666,6971.01,02312142,Energy
2018-11-30,15977,5122,,-361.3686,6988.75,02312142,Energy
2018-12-31,13580,4421,,-243.6534,6096.45,02312142,Energy
2019-01-31,15185,4943,,-2.4266,6885.62,02312142,Energy
2019-02-28,15291,5035,,-174.3715,7081.41,02312142,Energy
2019-03-29,15115,5110,,-405.8198,7256.24,02312142,Energy
2019-04-30,14826,5099,,-261.0196,7311.91,02312142,Energy
2019-05-31,13755,4805,,-223.7856,6958.74,02312142,Energy
2019-06-28,13450,4736,,-109.6231,6931.46,02312142,Energy
2019-07-31,13458,4803,,-184.5797,7102.02,02312142,Energy
2019-08-30,12418,4395,,100.5139,6571.92,02312142,Energy
2019-09-30,12347,4422,,-149.8325,6685.04,02312142,Energy
2019-10-31,11471,4146,,-107.4121,6342.12,02312142,Energy
2019-11-29,10497,3933,,-398.7464,6095.38,02312142,Energy
2019-12-31,12164,4192,,930.7713,6575.2,02312142,Energy
2020-01-31,11525,3915,,171.4932,6212.63,02312142,Energy
2020-02-28,10675,3327,,1027.3408,5346.92,02312142,Energy
2020-03-31,5678,1709,,240.6651,2821.22,02312142,Energy
2020-04-30,10284,2641,,1157.6029,4399.6,02312142,Energy
2020-05-29,11279,2793,,363.1034,4687.63,02312142,Energy
2020-06-30,9393,2525,,-990.3263,4268.22,02312142,Energy
2020-07-31,8867,2422,,-143.6955,4127.51,02312142,Energy
2020-08-31,8896,2448,,-68.4337,4204.78,02312142,Energy
2020-09-30,7631,2138,,-150.092,3706.36,02312142,Energy
2020-10-30,7391,2156,,-303.7162,3771.36,02312142,Energy
2020-11-30,8478,2622,,-489.131,4622.52,02312142,Energy
2020-12-31,7471,2542,,-813.1373,4514.9,02312142,Energy
2021-01-29,7871,2752,,-225.8673,4921.61,02312142,Energy
2021-02-26,8561,3021,,-77.124,5439.97,02312142,Energy
2021-03-31,8759,3170,,-224.0679,5743.95,02312142,Energy
2021-04-30,9248,3429,,-217.4465,6251.88,02312142,Energy
2021-05-31,9441,3559,,-155.579,6525.77,02312142,Energy
2021-06-30,9437,3686,,-350.0762,6795.36,02312142,Energy
2021-07-30,8782,3538,,-289.9416,6561.62,02312142,Energy
2021-08-31,8097,3388,,-316.8711,6321.82,02312142,Energy
2021-09-30,8331,3577,,-207.8728,6715.09,02312142,Energy
2021-10-29,8032,3834,,-921.877,7233.72,02312142,Energy
2021-11-30,7283,3570,,-206.7618,6772.73,02312142,Energy
2021-12-31,7129,3607,,-224.1539,6882.35,02312142,Energy
2022-01-31,6793,4016,,-1107.3037,7701.26,02312142,Energy
2022-02-28,6713,4079,,-185.6355,7860.64,02312142,Energy
2022-03-31,7600,4697,,-121.291,9092.8,02312142,Energy
2022-04-29,7834,4898,,-85.6305,9518.59,02312142,Energy
2022-05-31,8175,5198,,-132.5793,10142.96,02312142,Energy
2022-06-30,7311,4799,,-268.891,9404.75,02312142,Energy
2022-07-29,7861,5222,,-87.5438,10274.19,02312142,Energy
2022-08-31,8148,5546,,-194.7964,10951.3,02312142,Energy
2022-09-30,7766,5317,,-43.1665,10535.92,02312142,Energy
2022-10-31,8464,6106,,-435.4368,12140.16,02312142,Energy
2022-11-30,7777,5764,,-219.4409,11499.87,02312142,Energy
2022-12-30,6759,5148,,-190.8375,10311.11,02312142,Energy
2023-01-31,6607,5031,,1.5045,10117.76,02312142,Energy
2023-02-28,6715,5177,,-82.7044,10451.77,02312142,Energy
2023-03-31,6453,4979,,-5.9653,10094.2,02312142,Energy
2023-04-28,6537,5066,,-28.7094,10310.97,02312142,Energy
2023-05-31,6721,5284,,-98.5238,10794.95,02312142,Energy
2023-06-30,6972,5537,,-68.2487,11353.59,02312142,Energy
2023-07-31,7024,5647,,-86.6696,11621.24,02312142,Energy
2023-08-31,7290,5917,,-67.9928,12218.71,02312142,Energy
2023-09-29,7560,6201,,-77.7086,12847.2,02312142,Energy
2023-10-31,7249,6074,,-157.6713,12624.12,02312142,Energy
2023-11-30,7308,6276,,-181.6506,13085.34,02312142,Energy
2023-12-29,6823,5930,,-88.0173,12405.11,02312142,Energy
2024-01-31,7016,6320,,-251.8868,13264.8,02312142,Energy
2024-02-29,7295,6580,,-12.3302,13852.96,02312142,Energy
2024-03-29,7492,6893,,-145.4166,14554.34,02312142,Energy
2024-04-30,7561,7147,,-201.309,15134.07,02312142,Energy
2024-05-31,7198,6865,,-66.1659,14578.09,02312142,Energy
2024-06-28,7540,7400,,-206.6498,15758.85,02312142,Energy
2024-07-31,7101,7077,,-110.0876,15111.65,02312142,Energy
2024-08-30,6600,6674,,-95.2214,14293.4,02312142,Energy
2024-09-30,6355,6527,,-99.4389,14021.21,02312142,Energy
2024-10-31,6574,6955,,-195.05,14984.44,02312142,Energy
2024-11-29,7052,7507,,-41.468,16217.35,02312142,Energy
2024-12-31,6749,7447,,-244.7285,16131.7,02312142,Energy
2025-01-31,6973,7921,,-206.3543,17201.78,02312142,Energy
2025-02-28,6651,7607,,-46.7992,16562.06,02312142,Energy
2025-03-31,6802,7823,,-36.3993,17076.37,02312142,Energy
2025-04-30,6177,6999,,85.4085,15322.17,02312142,Energy
2025-05-30,6071,7009,,-115.5288,15386.67,02312142,Energy
2025-06-30,6151,7153,,-44.4717,15746.65,02312142,Energy
2025-07-31,6056,7438,,-332.0344,16419.84,02312142,Energy
2025-08-29,5841,7231,,-46.8924,16007.31,02312142,Energy
2025-09-30,5655,7087,,-70.3747,15733.04,02312142,Energy
2025-10-31,5714,7270,,-85.0271,16185.81,02312142,Energy
2015-10-30,212.53387485,6.7,,-0.0307,6.7,GNSREIB,Energy
2015-11-30,185.71268233,6.23,,-0.0537,6.23,GNSREIB,Energy
2015-12-31,157.71137285,5.26,,0.0151,5.358434518,GNSREIB,Energy
2016-01-29,134.6155063,5.02,,-0.059,5.11394321,GNSREIB,Energy
2016-02-29,131.57901866,5.03,,-0.3986,5.124130347,GNSREIB,Energy
2016-03-31,137.71305332,5.53,,0.0949,5.633487241,GNSREIB,Energy
2016-04-29,144.27692278,6.06,,-0.1086,6.173405548,GNSREIB,Energy
2016-05-31,142.41545096,6.04,,0.0075,6.153031272,GNSREIB,Energy
2016-06-30,139.7385241,6.08,,-0.0258,6.193779824,GNSREIB,Energy
2016-07-29,135.27610561,5.98,,-0.0559,6.091908445,GNSREIB,Energy
2016-08-31,141.74982244,6.41,,-0.3942,6.529955373,GNSREIB,Energy
2016-09-30,147.44932133,6.7,,0.0035,6.825382371,GNSREIB,Energy
2016-10-31,136.64909205,6.36,,-0.0159,6.479019684,GNSREIB,Energy
2016-11-30,148.25808288,6.83,,0.6071,6.957815164,GNSREIB,Energy
2016-12-30,148.35006093,6.88,,0.0672,7.066169695,GNSREIB,Energy
2017-01-31,145.48296591,6.81,,-0.216,6.994275526,GNSREIB,Energy
2017-02-28,139.91580624,6.68,,0.014,6.860757785,GNSREIB,Energy
2017-03-31,149.17141892,6.74,,-0.0211,6.922381358,GNSREIB,Energy
2017-04-28,142.72885407,6.5,,-0.6545,6.675887066,GNSREIB,Energy
2017-05-31,136.27465053,6.12,,-0.2841,6.285604438,GNSREIB,Energy
2017-06-30,137.92533958,6.1,,-0.0036,6.265063247,GNSREIB,Energy
2017-07-31,133.540146,6.29,,-0.0085,6.460204561,GNSREIB,Energy
2017-08-31,119.00973481,5.86,,-0.1176,6.018568955,GNSREIB,Energy
2017-09-29,126.35996421,6.28,,0.0216,6.449933966,GNSREIB,Energy
2017-10-31,120.76249898,6.07,,-0.1644,6.23425146,GNSREIB,Energy
2017-11-30,120.75115297,6.21,,-0.0719,6.378039797,GNSREIB,Energy
2017-12-29,127.01003818,6.63,,-0.1332,6.862372481,GNSREIB,Energy
2018-01-31,121.86880558,6.7,,-0.0238,6.934825885,GNSREIB,Energy
2018-02-28,109.86002482,6.28,,-0.2986,6.500105457,GNSREIB,Energy
2018-03-30,104.77402725,6.12,,-0.1496,6.334497674,GNSREIB,Energy
2018-04-30,112.79420771,6.67,,-0.1234,6.903774426,GNSREIB,Energy
2018-05-31,106.97400489,6.87,,0,7.110784154,GNSREIB,Energy
2018-06-29,105.79897745,6.92,,0.0138,7.162536586,GNSREIB,Energy
2018-07-31,102.18512586,7.03,,-0.1235,7.276391936,GNSREIB,Energy
2018-08-31,99.70558797,6.91,,-0.2462,7.1521861,GNSREIB,Energy
2018-09-28,99.57742038,6.96,,-0.1869,7.203938532,GNSREIB,Energy
2018-10-31,87.65512797,6.32,,-0.056,6.541507402,GNSREIB,Energy
2018-11-30,83.40921202,6.09,,0.0335,6.303446215,GNSREIB,Energy
2018-12-31,73.71067442,5.4,,-0.0275,5.652815351,GNSREIB,Energy
2019-01-31,82.66008829,6.15,,-0.026,6.437928594,GNSREIB,Energy
2019-02-28,83.0580369,6.18,,0.0154,6.469333123,GNSREIB,Energy
2019-03-29,84.2592827,6.34,,-0.0056,6.636823949,GNSREIB,Energy
2019-04-30,81.39243694,6.38,,-0.0326,6.678696655,GNSREIB,Energy
2019-05-31,74.63302427,5.91,,-0.1139,6.186692356,GNSREIB,Energy
2019-06-28,78.23204493,6.22,,-0.0263,6.51120583,GNSREIB,Energy
2019-07-31,74.212224,6.06,,-0.1757,6.343715004,GNSREIB,Energy
2019-08-30,68.28446107,5.67,,-0.1329,5.935456118,GNSREIB,Energy
2019-09-30,70.48252368,5.9,,-0.0486,6.176224179,GNSREIB,Energy
2019-10-31,66.43786218,5.7,,0,5.966860648,GNSREIB,Energy
2019-11-29,65.00516943,5.7,,-0.0628,5.966860648,GNSREIB,Energy
2019-12-31,65.97121778,5.95,,-0.0542,6.338975276,GNSREIB,Energy
2020-01-31,59.73918404,5.58,,0,5.944786897,GNSREIB,Energy
2020-02-28,49.16152109,4.68,,-0.0588,4.985950301,GNSREIB,Energy
2020-03-31,31.03616116,3.16,,-0.0015,3.366581827,GNSREIB,Energy
2020-04-30,38.46860056,3.98,,0.0081,4.240188504,GNSREIB,Energy
2020-05-29,39.43255178,4.08,,0.0106,4.346725903,GNSREIB,Energy
2020-06-30,37.08413734,3.88,,0.0033,4.133651104,GNSREIB,Energy
2020-07-31,36.86076428,3.95,,0,4.208227284,GNSREIB,Energy
2020-08-31,37.20008308,4.05,,-0.09,4.314764684,GNSREIB,Energy
2020-09-30,32.58077932,3.64,,-0.0838,3.877961345,GNSREIB,Energy
2020-10-30,30.7628257,3.51,,-0.111,3.739462726,GNSREIB,Energy
2020-11-30,39.22274368,4.51,,0.0035,4.804836722,GNSREIB,Energy
2020-12-31,39.00083579,4.43,,0.003,4.830479764,GNSREIB,Energy
2021-01-29,40.91346644,4.71,,0,5.135792255,GNSREIB,Energy
2021-02-26,43.84648401,5.04,,-0.0863,5.495624833,GNSREIB,Energy
2021-03-31,47.51974651,5.29,,0.0498,5.768225271,GNSREIB,Energy
2021-04-30,47.29080356,5.54,,0.1147,6.04082571,GNSREIB,Energy
2021-05-31,50.57184173,5.79,,0.061,6.313426148,GNSREIB,Energy
2021-06-30,54.37223762,6.06,,-0.0481,6.607834621,GNSREIB,Energy
2021-07-30,52.12127008,5.71,,-0.0683,6.226194007,GNSREIB,Energy
2021-08-31,47.40733209,5.59,,0,6.095345797,GNSREIB,Energy
2021-09-30,50.7728238,6.09,,-0.1879,6.640546673,GNSREIB,Energy
2021-10-29,58.73782758,6.65,,0.2391,7.251171655,GNSREIB,Energy
2021-11-30,54.49088826,6.28,,0.2576,6.847723006,GNSREIB,Energy
2021-12-31,53.45254319,6.19,,0.0014,6.842381536,GNSREIB,Energy
2022-01-31,60.98827889,6.8,,-0.0109,7.516671155,GNSREIB,Energy
2022-02-28,64.17722599,7.27,,0.3347,8.036205779,GNSREIB,Energy
2022-03-31,83.84138619,8.12,,1.1868,8.975789673,GNSREIB,Energy
2022-04-29,97.79202943,8.1,,-1.1937,8.953681817,GNSREIB,Energy
2022-05-31,117.48963777,8.88,,0.1078,9.815888214,GNSREIB,Energy
2022-06-30,102.36770069,7.43,,0.0155,8.213068629,GNSREIB,Energy
2022-07-29,102.86962288,8.01,,-0.6749,8.854196463,GNSREIB,Energy
2022-08-31,112.97100884,8.16,,0.0217,9.020005386,GNSREIB,Energy
2022-09-30,104.7794559,7.4,,-0.1985,8.179906845,GNSREIB,Energy
2022-10-31,125.77391519,8.69,,-0.0889,9.605863578,GNSREIB,Energy
2022-11-30,124.34271383,8.9,,0.0376,9.83799607,GNSREIB,Energy
2022-12-30,110.68094509,8.32,,0.0217,9.316921784,GNSREIB,Energy
2023-01-31,104.15392829,8.48,,-0.0341,9.496093357,GNSREIB,Energy
2023-02-28,95.04836606,8.17,,-0.0443,9.148948435,GNSREIB,Energy
2023-03-31,90.15292438,7.99,,-0.0656,8.947380416,GNSREIB,Energy
2023-04-28,90.0885164,8.12,,-0.0554,9.092957318,GNSREIB,Energy
2023-05-31,80.19375722,7.6,,-0.0703,8.510649707,GNSREIB,Energy
2023-06-30,79.42370605,8.13,,-0.2074,9.104155542,GNSREIB,Energy
2023-07-31,80.85342769,8.6,,0,9.630472037,GNSREIB,Energy
2023-08-31,80.5720629,8.67,,-0.0026,9.7088596,GNSREIB,Energy
2023-09-29,80.41990475,8.77,,-0.0171,9.820841833,GNSREIB,Energy
2023-10-31,75.61207804,8.43,,-0.0086,9.440102241,GNSREIB,Energy
2023-11-30,77.42433665,8.78,,0,9.832040056,GNSREIB,Energy
2023-12-29,70.73229749,8.59,,-0.0258,9.739592514,GNSREIB,Energy
2024-01-31,70.07402452,8.67,,-0.088,9.830298847,GNSREIB,Energy
2024-02-29,67.8377824,8.87,,-0.004,10.05706468,GNSREIB,Energy
2024-03-29,67.8943632,9.58,,0.0164,10.862083386,GNSREIB,Energy
2024-04-30,67.944657,9.73,,0,11.03215776,GNSREIB,Energy
2024-05-31,67.54494973,9.57,,0.0379,10.850745094,GNSREIB,Energy
2024-06-28,68.61654875,9.78,,0.0526,11.088849218,GNSREIB,Energy
2024-07-31,67.47719852,10.08,,0.1373,11.428997967,GNSREIB,Energy
2024-08-30,65.98824188,10.01,,-0.4198,11.349629926,GNSREIB,Energy
2024-09-30,65.18203778,9.85,,-0.1287,11.16821726,GNSREIB,Energy
2024-10-31,69.82514922,10.18,,0.0263,11.542380884,GNSREIB,Energy
2024-11-29,84.43302621,11.18,,0.1398,12.676210047,GNSREIB,Energy
2024-12-31,78.90450503,10.26,,-0.0733,11.73988047,GNSREIB,Energy
2025-01-31,92.55319865,10.71,,0.1073,12.254787508,GNSREIB,Energy
2025-02-28,98.51028595,10.68,,-0.1326,12.220460372,GNSREIB,Energy
2025-03-31,100.43303759,11.1,,-0.3827,12.701040274,GNSREIB,Energy
2025-04-30,86.54058161,9.93,,0,11.362281975,GNSREIB,Energy
2025-05-30,87.58210685,10.14,,-0.0594,11.602571926,GNSREIB,Energy
2025-06-30,90.2294293,10.57,,0.0162,12.094594207,GNSREIB,Energy
2025-07-31,87.90174358,10.74,,-0.006,12.289114644,GNSREIB,Energy
2025-08-29,87.7365863,10.91,,-0.0162,12.48363508,GNSREIB,Energy
2025-09-30,86.19839719,10.97,,0.032,12.552289352,GNSREIB,Energy
2025-10-31,80.09312512,10.56,,-0.0302,12.083151828,GNSREIB,Energy
2015-10-30,,,,,,UMI,Energy
2015-11-30,,,,,,UMI,Energy
2015-12-31,,,,,,UMI,Energy
2016-01-29,,,,,,UMI,Energy
2016-02-29,,,,,,UMI,Energy
2016-03-31,,,,,,UMI,Energy
2016-04-29,,,,,,UMI,Energy
2016-05-31,,,,,,UMI,Energy
2016-06-30,,,,,,UMI,Energy
2016-07-29,,,,,,UMI,Energy
2016-08-31,,,,,,UMI,Energy
2016-09-30,,,,,,UMI,Energy
2016-10-31,,,,,,UMI,Energy
2016-11-30,,,,,,UMI,Energy
2016-12-30,,,,,,UMI,Energy
2017-01-31,,,,,,UMI,Energy
2017-02-28,,,,,,UMI,Energy
2017-03-31,,,,,,UMI,Energy
2017-04-28,,,,,,UMI,Energy
2017-05-31,,,,,,UMI,Energy
2017-06-30,,,,,,UMI,Energy
2017-07-31,,,,,,UMI,Energy
2017-08-31,,,,,,UMI,Energy
2017-09-29,,,,,,UMI,Energy
2017-10-31,,,,,,UMI,Energy
2017-11-30,,,,,,UMI,Energy
2017-12-29,,,,,,UMI,Energy
2018-01-31,,,,,,UMI,Energy
2018-02-28,,,,,,UMI,Energy
